01431,MA,1
01431,NH,2
01432,MA,5
01434,MA,5
01436,MA,1
01438,MA,1
01440,MA,1
01450,MA,1
01450,MA,5
01451,MA,5
01452,MA,1
01452,MA,3
01453,MA,1
01453,MA,3
01453,MA,5
01460,MA,5
01462,MA,1
01462,MA,5
01463,MA,1
01463,MA,5
01463,NH,2
01464,MA,1
01464,MA,5
01467,MA,5
01468,MA,1
01469,MA,1
01469,MA,5
01469,NH,2
01473,MA,1
01473,MA,3
01474,MA,1
01474,NH,2
01475,MA,1
01475,NH,2
01501,MA,2
01501,MA,3
01503,MA,3
01503,MA,5
01504,MA,2
01504,RI,1
01505,MA,1
01505,MA,3
01505,MA,5
01506,MA,1
01506,MA,2
01507,MA,2
01510,MA,1
01510,MA,3
01510,MA,5
01515,MA,2
01516,CT,2
01516,MA,2
01516,RI,1
01518,MA,2
01519,MA,2
01520,MA,3
01521,CT,2
01521,MA,2
01522,MA,1
01522,MA,3
01523,MA,1
01523,MA,3
01523,MA,5
01524,MA,2
01524,MA,3
01525,MA,2
01527,MA,2
01527,MA,3
01529,MA,2
01529,RI,1
01531,MA,1
01531,MA,2
01532,MA,3
01532,MA,5
01534,MA,2
01535,MA,1
01535,MA,2
01536,MA,2
01536,MA,3
01537,MA,2
01537,MA,3
01540,MA,2
01540,MA,3
01541,MA,1
01541,MA,3
01542,MA,2
01542,MA,3
01543,MA,1
01543,MA,3
01545,MA,2
01545,MA,3
01550,CT,2
01550,MA,2
01560,MA,2
01561,MA,5
01562,MA,1
01562,MA,2
01562,MA,3
01564,MA,1
01564,MA,3
01564,MA,5
01566,CT,2
01566,MA,2
01568,MA,2
01568,MA,3
01569,MA,2
01569,RI,1
01570,CT,2
01570,MA,2
01571,CT,2
01571,MA,2
01581,MA,2
01581,MA,3
01583,MA,1
01583,MA,3
01585,MA,1
01585,MA,2
01588,MA,2
01590,MA,2
01602,MA,2
01602,MA,3
01603,MA,2
01603,MA,3
01604,MA,2
01604,MA,3
01605,MA,3
01606,MA,3
01607,MA,2
01607,MA,3
01608,MA,3
01609,MA,3
01610,MA,3
01611,MA,2
01611,MA,3
01612,MA,1
01612,MA,2
01612,MA,3
01701,MA,3
01701,MA,5
01701,MA,7
01702,MA,3
01702,MA,4
01702,MA,7
01718,MA,5
01719,MA,5
01720,MA,5
01721,MA,3
01721,MA,4
01721,MA,7
01730,MA,5
01730,MA,6
01730,MA,7
01731,MA,6
01731,MA,7
01740,MA,3
01740,MA,5
01741,MA,5
01741,MA,6
01742,MA,5
01742,MA,6
01742,MA,7
01745,MA,3
01745,MA,7
01746,MA,2
01746,MA,3
01746,MA,4
01747,MA,2
01748,MA,2
01748,MA,3
01749,MA,3
01749,MA,5
01752,MA,3
01752,MA,5
01752,MA,7
01754,MA,5
01756,MA,2
01757,MA,2
01757,MA,3
01760,MA,4
01760,MA,5
01760,MA,7
01770,MA,3
01770,MA,4
01770,MA,7
01770,MA,9
01772,MA,3
01772,MA,7
01773,MA,5
01773,MA,7
01775,MA,5
01776,MA,3
01776,MA,5
01776,MA,7
01778,MA,5
01778,MA,7
01801,MA,6
01801,MA,7
01803,MA,5
01803,MA,6
01803,MA,7
01810,MA,5
01810,MA,6
01821,MA,5
01821,MA,6
01824,MA,5
01826,MA,5
01826,NH,2
01827,MA,1
01827,MA,5
01827,NH,2
01830,MA,5
01830,MA,6
01830,NH,1
01832,MA,5
01832,NH,1
01832,NH,2
01833,MA,6
01834,MA,5
01834,MA,6
01835,MA,5
01835,MA,6
01840,MA,5
01841,MA,5
01841,MA,6
01843,MA,5
01843,MA,6
01844,MA,5
01844,MA,6
01844,NH,2
01845,MA,5
01845,MA,6
01850,MA,5
01851,MA,5
01852,MA,5
01854,MA,5
01860,MA,5
01860,MA,6
01860,NH,1
01862,MA,5
01863,MA,5
01864,MA,5
01864,MA,6
01867,MA,6
01867,MA,7
01876,MA,5
01876,MA,6
01879,MA,5
01879,NH,2
01880,MA,6
01880,MA,7
01886,MA,5
01887,MA,5
01887,MA,6
01887,MA,7
01890,MA,7
01901,MA,6
01902,MA,6
01904,MA,6
01905,MA,6
01905,MA,7
01906,MA,6
01906,MA,7
01907,MA,6
01908,MA,6
01913,MA,6
01913,NH,1
01915,MA,6
01921,MA,5
01921,MA,6
01922,MA,6
01923,MA,6
01929,MA,6
01930,MA,6
01937,MA,6
01938,MA,6
01940,MA,6
01944,MA,6
01945,MA,6
01949,MA,6
01950,MA,6
01951,MA,6
01952,MA,6
01952,NH,1
01960,MA,6
01966,MA,6
01969,MA,6
01970,MA,6
01982,MA,6
01983,MA,6
01984,MA,6
01985,MA,5
01985,MA,6
02019,MA,2
02019,MA,3
02019,RI,1
02021,MA,4
02021,MA,9
02025,MA,10
02026,MA,9
02030,MA,4
02030,MA,7
02030,MA,9
02032,MA,4
02032,MA,9
02035,MA,3
02035,MA,4
02035,MA,9
02038,MA,2
02038,MA,3
02038,MA,4
02043,MA,10
02045,MA,10
02045,MA,8
02047,MA,10
02048,MA,3
02048,MA,4
02048,MA,9
02050,MA,10
02052,MA,4
02052,MA,9
02053,MA,2
02053,MA,3
02053,MA,4
02054,MA,3
02054,MA,4
02054,MA,9
02056,MA,3
02056,MA,4
02056,MA,9
02061,MA,10
02062,MA,4
02062,MA,9
02066,MA,10
02067,MA,4
02067,MA,9
02071,MA,4
02071,MA,9
02072,MA,4
02072,MA,9
02081,MA,4
02081,MA,9
02090,MA,4
02090,MA,9
02093,MA,2
02093,MA,3
02093,MA,4
02093,RI,1
02108,MA,8
02108,MA,9
02109,MA,8
02109,MA,9
02110,MA,8
02110,MA,9
02111,MA,8
02111,MA,9
02113,MA,8
02113,MA,9
02114,MA,8
02114,MA,9
02115,MA,4
02115,MA,8
02116,MA,8
02116,MA,9
02118,MA,8
02118,MA,9
02119,MA,8
02119,MA,9
02120,MA,8
02121,MA,8
02121,MA,9
02122,MA,10
02122,MA,8
02122,MA,9
02124,MA,8
02124,MA,9
02125,MA,8
02125,MA,9
02126,MA,8
02126,MA,9
02127,MA,8
02127,MA,9
02128,MA,7
02128,MA,8
02129,MA,7
02129,MA,8
02130,MA,4
02130,MA,8
02130,MA,9
02131,MA,8
02131,MA,9
02132,MA,4
02132,MA,9
02134,MA,4
02134,MA,8
02135,MA,4
02135,MA,7
02135,MA,8
02136,MA,8
02136,MA,9
02138,MA,7
02138,MA,8
02139,MA,8
02140,MA,7
02140,MA,8
02141,MA,8
02141,MA,9
02142,MA,8
02142,MA,9
02143,MA,8
02144,MA,7
02144,MA,8
02145,MA,7
02145,MA,8
02148,MA,6
02148,MA,7
02149,MA,7
02149,MA,8
02150,MA,7
02150,MA,8
02151,MA,6
02151,MA,7
02151,MA,8
02152,MA,7
02152,MA,8
02155,MA,7
02155,MA,8
02163,MA,8
02169,MA,10
02169,MA,9
02170,MA,10
02170,MA,9
02171,MA,10
02171,MA,8
02171,MA,9
02176,MA,6
02176,MA,7
02180,MA,6
02180,MA,7
02184,MA,10
02184,MA,9
02186,MA,10
02186,MA,8
02186,MA,9
02188,MA,10
02188,MA,9
02189,MA,10
02190,MA,10
02190,MA,9
02191,MA,10
02191,MA,9
02199,MA,8
02203,MA,9
02210,MA,8
02210,MA,9
02215,MA,4
02215,MA,8
02301,MA,9
02302,MA,10
02302,MA,9
02322,MA,9
02324,MA,4
02324,MA,9
02330,MA,10
02330,MA,4
02332,MA,10
02333,MA,4
02333,MA,9
02338,MA,10
02338,MA,4
02338,MA,9
02339,MA,10
02339,MA,9
02341,MA,10
02341,MA,4
02341,MA,9
02343,MA,10
02343,MA,9
02346,MA,10
02346,MA,4
02346,MA,9
02347,MA,4
02351,MA,10
02351,MA,9
02356,MA,4
02356,MA,9
02357,MA,9
02359,MA,10
02359,MA,4
02359,MA,9
02360,MA,10
02360,MA,4
02364,MA,10
02366,MA,10
02367,MA,10
02367,MA,4
02368,MA,10
02368,MA,9
02370,MA,10
02370,MA,9
02375,MA,4
02375,MA,9
02379,MA,4
02379,MA,9
02382,MA,10
02382,MA,9
02420,MA,6
02420,MA,7
02421,MA,6
02421,MA,7
02445,MA,4
02445,MA,8
02445,MA,9
02446,MA,4
02446,MA,8
02451,MA,7
02452,MA,7
02453,MA,4
02453,MA,7
02457,MA,4
02457,MA,9
02458,MA,4
02458,MA,7
02458,MA,8
02459,MA,4
02459,MA,9
02460,MA,4
02460,MA,7
02461,MA,4
02461,MA,9
02462,MA,4
02462,MA,7
02464,MA,4
02464,MA,9
02465,MA,4
02465,MA,7
02466,MA,4
02466,MA,7
02467,MA,4
02467,MA,8
02467,MA,9
02468,MA,4
02472,MA,4
02472,MA,7
02472,MA,8
02474,MA,7
02474,MA,8
02476,MA,7
02478,MA,7
02478,MA,8
02481,MA,4
02481,MA,7
02481,MA,9
02482,MA,4
02482,MA,7
02482,MA,9
02492,MA,4
02492,MA,9
02493,MA,4
02493,MA,5
02493,MA,7
02494,MA,4
02494,MA,9
02532,MA,10
02532,MA,4
02534,MA,10
02535,MA,10
02536,MA,10
02537,MA,10
02538,MA,10
02538,MA,4
02539,MA,10
02540,MA,10
02542,MA,10
02543,MA,10
02553,MA,10
02554,MA,10
02556,MA,10
02557,MA,10
02558,MA,10
02558,MA,4
02559,MA,10
02561,MA,10
02562,MA,10
02563,MA,10
02564,MA,10
02568,MA,10
02571,MA,10
02571,MA,4
02575,MA,10
02576,MA,10
02576,MA,4
02584,MA,10
02601,MA,10
02630,MA,10
02631,MA,10
02632,MA,10
02633,MA,10
02635,MA,10
02637,MA,10
02638,MA,10
02639,MA,10
02641,MA,10
02642,MA,10
02643,MA,10
02644,MA,10
02645,MA,10
02646,MA,10
02647,MA,10
02648,MA,10
02649,MA,10
02650,MA,10
02651,MA,10
02652,MA,10
02653,MA,10
02655,MA,10
02657,MA,10
02659,MA,10
02660,MA,10
02663,MA,10
02664,MA,10
02666,MA,10
02667,MA,10
02668,MA,10
02669,MA,10
02670,MA,10
02671,MA,10
02672,MA,10
02673,MA,10
02675,MA,10
02702,MA,3
02702,MA,4
02703,MA,3
02703,MA,4
02703,RI,1
02713,MA,10
02715,MA,3
02715,MA,4
02717,MA,4
02718,MA,4
02719,MA,10
02719,MA,4
02720,MA,3
02720,MA,4
02721,MA,3
02721,MA,4
02721,RI,1
02723,MA,3
02723,MA,4
02724,MA,3
02724,RI,1
02725,MA,3
02725,MA,4
02725,RI,1
02726,MA,3
02726,MA,4
02738,MA,10
02738,MA,4
02739,MA,10
02739,MA,4
02740,MA,4
02743,MA,4
02744,MA,10
02744,MA,4
02745,MA,4
02746,MA,4
02747,MA,4
02748,MA,4
02760,MA,3
02760,MA,4
02760,RI,1
02762,MA,3
02762,MA,4
02762,RI,1
02763,MA,3
02764,MA,3
02764,MA,4
02766,MA,3
02766,MA,4
02766,MA,9
02767,MA,4
02767,MA,9
02769,MA,3
02769,MA,4
02770,MA,4
02771,MA,3
02771,RI,1
02777,MA,3
02777,MA,4
02777,RI,1
02779,MA,3
02779,MA,4
02780,MA,3
02780,MA,4
02790,MA,10
02790,MA,3
02790,MA,4
02790,RI,1
02791,MA,4
02802,RI,1
02804,CT,2
02804,RI,2
02806,MA,3
02806,RI,1
02806,RI,2
02807,RI,2
02808,RI,2
02809,RI,1
02812,RI,2
02813,RI,2
02814,CT,2
02814,RI,1
02814,RI,2
02815,RI,2
02816,RI,2
02817,CT,2
02817,RI,2
02818,RI,2
02822,CT,2
02822,RI,2
02825,CT,2
02825,RI,2
02826,RI,1
02827,CT,2
02827,RI,2
02828,RI,1
02828,RI,2
02830,MA,2
02830,RI,1
02830,RI,2
02831,RI,2
02832,RI,2
02833,CT,2
02833,RI,2
02835,RI,1
02836,RI,2
02837,MA,4
02837,RI,1
02838,RI,1
02839,RI,1
02839,RI,2
02840,RI,1
02841,RI,1
02842,RI,1
02852,RI,2
02857,RI,1
02857,RI,2
02858,RI,1
02859,CT,2
02859,MA,2
02859,RI,1
02859,RI,2
02860,MA,3
02860,RI,1
02861,MA,3
02861,RI,1
02863,MA,3
02863,RI,1
02864,MA,2
02864,MA,3
02864,RI,1
02865,RI,1
02871,RI,1
02872,RI,1
02873,CT,2
02873,RI,2
02874,RI,2
02875,RI,2
02876,RI,1
02878,MA,3
02878,MA,4
02878,RI,1
02879,RI,2
02881,RI,2
02882,RI,2
02885,MA,3
02885,RI,1
02886,RI,2
02888,RI,1
02888,RI,2
02889,RI,1
02889,RI,2
02891,CT,2
02891,RI,2
02892,RI,2
02893,RI,2
02894,RI,2
02895,MA,2
02895,MA,3
02895,RI,1
02896,MA,2
02896,RI,1
02896,RI,2
02898,RI,2
02903,RI,1
02903,RI,2
02904,RI,1
02904,RI,2
02905,RI,1
02905,RI,2
02906,RI,1
02907,RI,2
02908,RI,1
02908,RI,2
02909,RI,1
02909,RI,2
02910,RI,2
02911,RI,1
02911,RI,2
02912,RI,1
02914,MA,3
02914,RI,1
02914,RI,2
02915,MA,3
02915,RI,1
02915,RI,2
02916,MA,3
02916,RI,1
02917,RI,1
02917,RI,2
02919,RI,1
02919,RI,2
02920,RI,2
02921,RI,2
03031,NH,1
03031,NH,2
03032,NH,1
03033,MA,1
03033,NH,2
03034,NH,1
03034,NH,2
03036,NH,1
03037,NH,1
03037,NH,2
03038,NH,1
03038,NH,2
03042,NH,1
03043,NH,2
03044,NH,1
03045,NH,1
03045,NH,2
03046,NH,1
03046,NH,2
03047,NH,2
03048,MA,1
03048,NH,2
03049,MA,1
03049,NH,1
03049,NH,2
03051,MA,5
03051,NH,1
03051,NH,2
03052,NH,1
03052,NH,2
03053,NH,1
03053,NH,2
03054,NH,1
03054,NH,2
03055,NH,2
03057,NH,2
03060,MA,5
03060,NH,2
03062,MA,1
03062,MA,5
03062,NH,2
03063,NH,1
03063,NH,2
03064,NH,1
03064,NH,2
03070,NH,1
03070,NH,2
03071,MA,1
03071,NH,2
03076,MA,5
03076,NH,2
03077,NH,1
03079,MA,5
03079,NH,1
03079,NH,2
03082,NH,2
03084,NH,2
03086,NH,2
03087,NH,1
03087,NH,2
03101,NH,1
03102,NH,1
03103,NH,1
03103,NH,2
03104,NH,1
03106,NH,1
03106,NH,2
03109,NH,1
03110,NH,1
03110,NH,2
03215,NH,1
03215,NH,2
03216,NH,2
03217,NH,1
03217,NH,2
03218,NH,1
03218,NH,2
03220,NH,1
03220,NH,2
03221,NH,2
03222,NH,1
03222,NH,2
03223,NH,1
03223,NH,2
03224,NH,2
03225,NH,1
03226,NH,1
03226,NH,2
03227,NH,1
03227,NH,2
03229,NH,2
03230,NH,2
03231,NH,2
03233,NH,2
03234,NH,1
03234,NH,2
03235,NH,2
03237,NH,1
03237,NH,2
03238,NH,2
03240,NH,2
03241,NH,2
03242,NH,2
03243,NH,1
03243,NH,2
03244,NH,2
03245,NH,1
03245,NH,2
03246,NH,1
03246,NH,2
03249,NH,1
03251,NH,2
03253,NH,1
03253,NH,2
03254,NH,1
03254,NH,2
03255,NH,2
03256,NH,1
03256,NH,2
03257,NH,2
03258,NH,2
03259,NH,1
03259,NH,2
03260,NH,2
03261,NH,1
03261,NH,2
03262,NH,2
03263,NH,1
03263,NH,2
03264,NH,1
03264,NH,2
03266,NH,2
03268,NH,2
03269,NH,1
03269,NH,2
03273,NH,2
03275,NH,1
03275,NH,2
03276,NH,1
03276,NH,2
03278,NH,2
03279,NH,2
03280,NH,2
03281,NH,1
03281,NH,2
03282,NH,2
03284,NH,2
03285,NH,1
03285,NH,2
03287,NH,2
03290,NH,1
03291,NH,1
03293,NH,2
03301,NH,2
03303,NH,2
03304,NH,1
03304,NH,2
03307,NH,1
03307,NH,2
03431,NH,2
03440,NH,2
03441,NH,2
03442,NH,2
03443,NH,2
03444,NH,2
03445,NH,2
03446,NH,2
03447,MA,1
03447,NH,2
03448,NH,2
03449,NH,2
03450,NH,2
03451,MA,1
03451,NH,2
03451,VT,0
03452,NH,2
03455,NH,2
03456,NH,2
03457,NH,2
03458,NH,2
03461,MA,1
03461,NH,2
03462,NH,2
03464,NH,2
03465,NH,2
03466,NH,2
03466,VT,0
03467,NH,2
03467,VT,0
03470,MA,1
03470,NH,2
03561,NH,2
03561,VT,0
03570,ME,2
03570,NH,2
03574,NH,1
03574,NH,2
03575,NH,1
03575,NH,2
03576,NH,2
03576,VT,0
03579,ME,2
03579,NH,2
03580,NH,2
03581,ME,2
03581,NH,1
03581,NH,2
03582,NH,2
03582,VT,0
03583,NH,2
03584,NH,2
03584,VT,0
03585,NH,2
03586,NH,2
03588,ME,2
03588,NH,2
03590,NH,2
03590,VT,0
03592,ME,2
03592,NH,2
03592,VT,0
03593,NH,1
03593,NH,2
03595,NH,2
03597,NH,2
03597,VT,0
03598,NH,2
03598,VT,0
03601,NH,2
03602,NH,2
03603,NH,2
03603,VT,0
03604,NH,2
03605,NH,2
03607,NH,2
03608,NH,2
03608,VT,0
03609,NH,2
03609,VT,0
03740,NH,2
03741,NH,2
03743,NH,2
03743,VT,0
03745,NH,2
03745,VT,0
03746,NH,2
03748,NH,2
03750,NH,2
03751,NH,2
03752,NH,2
03753,NH,2
03754,NH,2
03755,NH,2
03755,VT,0
03765,NH,2
03765,VT,0
03766,NH,2
03768,NH,2
03768,VT,0
03770,NH,2
03771,NH,2
03771,VT,0
03773,NH,2
03774,NH,2
03774,VT,0
03777,NH,2
03777,VT,0
03779,NH,2
03779,VT,0
03780,NH,2
03781,NH,2
03781,VT,0
03782,NH,2
03784,NH,2
03784,VT,0
03785,NH,2
03785,VT,0
03801,ME,1
03801,NH,1
03809,NH,1
03810,NH,1
03811,MA,5
03811,NH,1
03811,NH,2
03812,NH,1
03812,NH,2
03813,ME,2
03813,NH,1
03813,NH,2
03814,NH,1
03816,NH,1
03817,NH,1
03818,NH,1
03818,NH,2
03819,NH,1
03820,ME,1
03820,NH,1
03823,NH,1
03824,NH,1
03825,NH,1
03826,NH,1
03827,MA,6
03827,NH,1
03830,ME,1
03830,NH,1
03832,ME,2
03832,NH,1
03833,NH,1
03835,NH,1
03836,ME,1
03836,ME,2
03836,NH,1
03837,NH,1
03838,NH,1
03838,NH,2
03839,NH,1
03840,NH,1
03841,NH,1
03841,NH,2
03842,NH,1
03844,NH,1
03845,NH,1
03846,NH,1
03846,NH,2
03847,NH,1
03848,NH,1
03849,NH,1
03850,NH,1
03851,ME,1
03851,NH,1
03852,ME,1
03852,NH,1
03853,NH,1
03854,ME,1
03854,NH,1
03855,NH,1
03856,NH,1
03857,NH,1
03858,MA,5
03858,MA,6
03858,NH,1
03860,NH,1
03861,NH,1
03862,NH,1
03864,NH,1
03865,MA,5
03865,MA,6
03865,NH,1
03865,NH,2
03867,NH,1
03868,ME,1
03868,NH,1
03869,ME,1
03869,NH,1
03870,NH,1
03871,NH,1
03872,ME,1
03872,NH,1
03873,NH,1
03874,MA,6
03874,NH,1
03875,NH,1
03878,ME,1
03878,NH,1
03882,ME,1
03882,NH,1
03883,NH,1
03884,NH,1
03884,NH,2
03885,NH,1
03886,NH,1
03886,NH,2
03887,NH,1
03890,NH,1
03894,NH,1
03901,ME,1
03901,NH,1
03902,ME,1
03903,ME,1
03903,NH,1
03904,ME,1
03904,NH,1
03905,ME,1
03905,NH,1
03906,ME,1
03907,ME,1
03908,ME,1
03908,NH,1
03909,ME,1
03910,ME,1
03911,ME,1
04001,ME,1
04001,NH,1
04002,ME,1
04003,ME,1
04005,ME,1
04006,ME,1
04008,ME,1
04009,ME,1
04009,ME,2
04010,ME,2
04010,NH,1
04011,ME,1
04011,ME,2
04015,ME,1
04015,ME,2
04017,ME,1
04019,ME,1
04020,ME,1
04020,ME,2
04021,ME,1
04022,ME,1
04022,ME,2
04024,ME,1
04027,ME,1
04027,NH,1
04029,ME,1
04029,ME,2
04030,ME,1
04032,ME,1
04032,ME,2
04037,ME,1
04037,ME,2
04037,NH,1
04038,ME,1
04039,ME,1
04040,ME,1
04040,ME,2
04041,ME,1
04041,ME,2
04042,ME,1
04043,ME,1
04046,ME,1
04047,ME,1
04047,ME,2
04047,NH,1
04048,ME,1
04049,ME,1
04050,ME,1
04051,ME,2
04055,ME,1
04055,ME,2
04056,ME,1
04057,ME,1
04061,ME,1
04062,ME,1
04063,ME,1
04064,ME,1
04066,ME,1
04068,ME,1
04068,ME,2
04068,NH,1
04069,ME,1
04069,ME,2
04071,ME,1
04071,ME,2
04072,ME,1
04073,ME,1
04074,ME,1
04076,ME,1
04079,ME,1
04083,ME,1
04084,ME,1
04085,ME,1
04086,ME,1
04086,ME,2
04087,ME,1
04088,ME,1
04088,ME,2
04090,ME,1
04091,ME,1
04091,ME,2
04092,ME,1
04093,ME,1
04095,ME,1
04095,NH,1
04096,ME,1
04097,ME,1
04101,ME,1
04102,ME,1
04103,ME,1
04105,ME,1
04106,ME,1
04107,ME,1
04108,ME,1
04109,ME,1
04110,ME,1
04210,ME,1
04210,ME,2
04216,ME,2
04217,ME,2
04217,NH,1
04217,NH,2
04219,ME,2
04220,ME,2
04221,ME,2
04222,ME,1
04222,ME,2
04224,ME,2
04226,ME,2
04227,ME,2
04228,ME,2
04231,ME,2
04234,ME,2
04236,ME,2
04237,ME,2
04238,ME,2
04239,ME,2
04240,ME,2
04250,ME,2
04252,ME,1
04252,ME,2
04253,ME,2
04254,ME,2
04255,ME,2
04256,ME,2
04257,ME,2
04258,ME,2
04259,ME,1
04259,ME,2
04260,ME,1
04260,ME,2
04261,ME,2
04261,NH,2
04263,ME,1
04263,ME,2
04265,ME,1
04265,ME,2
04267,ME,2
04268,ME,1
04268,ME,2
04270,ME,1
04270,ME,2
04271,ME,2
04274,ME,1
04274,ME,2
04275,ME,2
04276,ME,2
04280,ME,1
04280,ME,2
04281,ME,2
04282,ME,2
04284,ME,1
04284,ME,2
04285,ME,2
04286,ME,2
04287,ME,1
04287,ME,2
04289,ME,2
04290,ME,2
04292,ME,2
04294,ME,2
04330,ME,1
04330,ME,2
04342,ME,1
04343,ME,1
04344,ME,1
04345,ME,1
04345,ME,2
04346,ME,1
04347,ME,1
04348,ME,1
04348,ME,2
04349,ME,1
04349,ME,2
04350,ME,1
04350,ME,2
04351,ME,1
04352,ME,1
04352,ME,2
04353,ME,1
04354,ME,1
04354,ME,2
04355,ME,1
04355,ME,2
04357,ME,1
04357,ME,2
04358,ME,1
04358,ME,2
04359,ME,1
04360,ME,1
04360,ME,2
